key,0,1,2
#,Key,,Output
offset,4,5,0
Int32,UInt8,PackedBool0,UInt32
0.0,0,False,0
1.0,1,True,1
1.1,3,True,86060
1.2,4,False,2
1.3,2,False,0
1.4,4,False,3
2.0,1,True,4
2.1,3,True,86061
2.2,4,False,5
2.3,2,False,0
2.4,3,False,86060
2.5,4,False,2
2.6,2,False,0
2.7,4,False,3
3.0,1,True,6
3.1,3,True,86065
3.2,4,False,7
3.3,2,False,0
3.4,4,False,3
4.0,1,True,8
4.1,3,True,86066
4.2,4,False,9
4.3,2,False,0
4.4,3,False,86065
4.5,4,False,7
4.6,2,False,0
4.7,4,False,3
5.0,1,True,10
5.1,3,True,86094
5.2,4,False,11
5.3,2,False,0
5.4,4,False,3
6.0,1,True,12
6.1,3,True,86096
6.2,5,False,13
6.3,1,False,10
6.4,3,False,86094
6.5,4,False,11
6.6,2,False,0
6.7,4,False,3
7.0,1,True,14
7.1,3,True,86095
7.2,4,False,15
7.3,2,False,0
7.4,3,False,86094
7.5,4,False,11
7.6,1,False,12
7.7,3,False,86096
7.8,5,False,13
7.9,2,False,0
7.10,4,False,3
8.0,1,True,16
8.1,3,True,86097
8.2,5,False,17
8.3,0,False,0
8.4,2,False,0
8.5,3,False,86096
8.6,5,False,13
8.7,1,False,14
8.8,3,False,86094
8.9,4,False,11
8.10,2,False,0
8.11,3,False,86095
8.12,4,False,15
8.13,2,False,0
8.14,4,False,3
9.0,1,True,18
9.1,3,True,86098
9.2,4,False,19
9.3,2,False,0
9.4,3,False,86096
9.5,5,False,13
9.6,2,False,0
9.7,3,False,86097
9.8,5,False,17
9.9,1,False,14
9.10,3,False,86094
9.11,4,False,11
9.12,2,False,0
9.13,3,False,86095
9.14,4,False,15
9.15,2,False,0
9.16,4,False,3
10.0,1,True,20
10.1,3,True,86075
10.2,5,False,21
10.3,2,False,0
10.4,4,False,3
11.0,1,True,22
11.1,3,True,86076
11.2,5,False,23
11.3,2,False,0
11.4,4,False,21
11.5,2,False,0
11.6,4,False,3
12.0,1,True,24
12.1,3,True,86087
12.2,5,False,25
12.3,2,False,0
12.4,4,False,3
13.0,1,True,26
13.1,3,True,86088
13.2,5,False,27
13.3,1,False,24
13.4,3,False,86087
13.5,5,False,25
13.6,2,False,0
13.7,4,False,3
14.0,1,True,28
14.1,3,True,86089
14.2,4,False,29
14.3,2,False,0
14.4,3,False,86088
14.5,5,False,27
14.6,1,False,24
14.7,3,False,86087
14.8,5,False,25
14.9,2,False,0
14.10,4,False,3
15.0,1,True,30
15.1,3,True,86099
15.2,4,False,31
15.3,2,False,0
15.4,4,False,3
16.0,1,True,30
16.1,3,True,86144
16.2,4,False,33
16.3,2,False,0
16.4,5,False,31
16.5,2,False,0
16.6,4,False,3
17.0,0,False,0
17.1,0,False,0
17.2,0,False,0
17.3,0,False,0
17.4,0,False,0
18.0,1,True,34
18.1,3,True,86064
18.2,5,False,35
18.3,1,False,36
18.4,3,False,86224
18.5,4,False,125
18.6,2,False,0
18.7,4,False,3
19.0,1,True,36
19.1,3,True,86224
19.2,4,False,125
19.3,1,False,34
19.4,3,False,86064
19.5,5,False,95
19.6,2,False,0
19.7,4,False,3
19.8,0,False,0
19.9,0,False,0
19.10,0,False,0
20.0,1,True,40
20.1,3,True,86216
20.2,4,False,41
20.3,2,False,0
20.4,4,False,3
21.0,1,True,40
21.1,3,True,86069
21.2,4,False,126
21.3,2,False,0
21.4,4,False,3
21.5,0,False,0
21.6,0,False,0
21.7,0,False,0
21.8,0,False,0
21.9,0,False,0
21.10,0,False,0
22.0,1,True,45
22.1,3,True,86217
22.2,5,False,46
22.3,2,False,0
22.4,4,False,3
23.0,1,True,47
23.1,3,True,86091
23.2,4,False,48
23.3,1,False,45
23.4,3,False,86217
23.5,5,False,46
23.6,2,False,0
23.7,4,False,3
24.0,1,True,49
24.1,3,True,86101
24.2,5,False,50
24.3,2,False,0
24.4,4,False,3
25.0,1,True,51
25.1,3,True,86102
25.2,4,False,52
25.3,1,False,49
25.4,3,False,86101
25.5,5,False,50
25.6,2,False,0
25.7,4,False,3
26.0,1,True,53
26.1,3,True,86070
26.2,5,False,54
26.3,2,False,0
26.4,4,False,3
27.0,1,True,53
27.1,3,True,86071
27.2,5,False,56
27.3,2,False,0
27.4,3,False,86070
27.5,5,False,54
27.6,2,False,0
27.7,4,False,3
28.0,1,True,53
28.1,3,True,86072
28.2,5,False,57
28.3,2,False,0
28.4,3,False,86070
28.5,5,False,54
28.6,2,False,0
28.7,3,False,86071
28.8,5,False,56
28.9,2,False,0
28.10,4,False,3
29.0,1,True,53
29.1,3,True,86074
29.2,5,False,59
29.3,2,False,0
29.4,3,False,86070
29.5,5,False,54
29.6,2,False,0
29.7,3,False,86071
29.8,5,False,56
29.9,2,False,0
29.10,3,False,86072
29.11,5,False,57
29.12,2,False,0
29.13,4,False,3
30.0,1,True,60
30.1,3,True,86092
30.2,5,False,61
30.3,2,False,0
30.4,4,False,3
31.0,1,True,62
31.1,3,True,86093
31.2,4,False,63
31.3,2,False,0
31.4,3,False,86092
31.5,5,False,61
31.6,2,False,0
31.7,4,False,3
32.0,1,True,64
32.1,3,True,86077
32.2,4,False,65
32.3,2,False,0
32.4,4,False,3
33.0,1,True,64
33.1,3,True,86078
33.2,5,False,66
33.3,2,False,0
33.4,3,False,86077
33.5,4,False,65
33.6,2,False,0
33.7,4,False,3
33.8,0,False,0
33.9,0,False,0
33.10,0,False,0
33.11,0,False,0
33.12,0,False,0
33.13,0,False,0
33.14,0,False,0
34.0,1,True,64
34.1,3,True,86079
34.2,5,False,67
34.3,2,False,0
34.4,3,False,86077
34.5,4,False,65
34.6,2,False,0
34.7,3,False,86078
34.8,5,False,66
34.9,2,False,0
34.10,4,False,3
34.11,0,False,0
34.12,0,False,0
34.13,0,False,0
34.14,0,False,0
34.15,0,False,0
34.16,0,False,0
34.17,0,False,0
35.0,1,True,64
35.1,3,True,86080
35.2,5,False,68
35.3,2,False,0
35.4,3,False,86077
35.5,4,False,65
35.6,2,False,0
35.7,3,False,86078
35.8,5,False,66
35.9,2,False,0
35.10,3,False,86079
35.11,5,False,67
35.12,2,False,0
35.13,4,False,3
35.14,0,False,0
35.15,0,False,0
35.16,0,False,0
35.17,0,False,0
35.18,0,False,0
35.19,0,False,0
35.20,0,False,0
36.0,1,True,64
36.1,3,True,86081
36.2,5,False,69
36.3,2,False,0
36.4,3,False,86077
36.5,4,False,65
36.6,2,False,0
36.7,3,False,86078
36.8,5,False,66
36.9,2,False,0
36.10,3,False,86079
36.11,5,False,67
36.12,2,False,0
36.13,4,False,3
36.14,0,False,0
36.15,0,False,0
36.16,0,False,0
36.17,0,False,0
36.18,0,False,0
36.19,0,False,0
36.20,0,False,0
37.0,1,True,72
37.1,3,True,86083
37.2,4,False,73
37.3,3,False,86084
37.4,4,False,74
37.5,1,False,70
37.6,3,False,86082
37.7,5,False,71
37.8,2,False,0
37.9,4,False,3
38.0,1,True,72
38.1,3,True,86085
38.2,4,False,75
38.3,3,False,86086
38.4,4,False,76
38.5,1,False,70
38.6,3,False,86082
38.7,5,False,71
38.8,2,False,0
38.9,4,False,3
38.10,0,False,0
38.11,0,False,0
39.0,1,True,72
39.1,3,True,86218
39.2,4,False,93
39.3,3,False,86148
39.4,4,False,104
39.5,1,False,70
39.6,3,False,86082
39.7,5,False,71
39.8,2,False,0
39.9,4,False,3
39.10,0,False,0
39.11,0,False,0
39.12,0,False,0
40.0,1,True,72
40.1,3,True,86219
40.2,4,False,105
40.3,3,False,86150
40.4,4,False,106
40.5,2,False,0
40.6,3,False,86218
40.7,4,False,93
40.8,1,False,70
40.9,3,False,86082
40.10,5,False,71
40.11,2,False,0
40.12,4,False,3
40.13,0,False,0
40.14,0,False,0
41.0,1,True,78
41.1,3,True,86107
41.2,4,False,79
41.3,2,False,0
41.4,4,False,3
42.0,1,True,78
42.1,3,True,86107
42.2,4,False,79
42.3,1,True,80
42.4,3,True,86110
42.5,5,False,81
42.6,2,False,0
42.7,4,False,3
43.0,1,True,78
43.1,3,True,86108
43.2,4,False,83
43.3,2,False,0
43.4,3,False,86107
43.5,4,False,79
43.6,1,False,80
43.7,3,False,86110
43.8,5,False,81
43.9,2,False,0
43.10,4,False,3
44.0,1,True,80
44.1,3,True,86111
44.2,5,False,85
44.3,2,False,0
44.4,4,False,81
44.5,1,False,78
44.6,3,False,86108
44.7,4,False,83
44.8,2,False,0
44.9,3,False,86107
44.10,4,False,79
44.11,2,False,0
44.12,4,False,3
45.0,1,True,86
45.1,3,True,86103
45.2,4,False,87
45.3,3,False,86104
45.4,4,False,88
45.5,2,False,0
45.6,4,False,3
46.0,1,True,89
46.1,3,True,86105
46.2,5,False,90
46.3,2,False,0
46.4,4,False,3
47.0,1,True,91
47.1,3,True,86106
47.2,5,False,90
47.3,2,False,0
47.4,4,False,92
47.5,2,False,0
47.6,4,False,3
48.0,1,True,89
48.1,3,True,86330
48.2,4,False,157
48.3,2,False,0
48.4,3,False,86106
48.5,5,False,90
48.6,2,False,0
48.7,4,False,92
48.8,2,False,0
48.9,4,False,3
48.10,0,False,0
48.11,0,False,0
48.12,0,False,0
48.13,0,False,0
48.14,0,False,0
49.0,1,True,51
49.1,3,True,86136
49.2,4,False,94
49.3,2,False,0
49.4,3,False,86102
49.5,4,False,52
49.6,1,False,49
49.7,3,False,86101
49.8,5,False,50
49.9,2,False,0
49.10,4,False,3
50.0,1,True,34
50.1,3,True,86064
50.2,5,False,95
50.3,2,False,0
50.4,4,False,3
51.0,1,True,36
51.1,3,True,86146
51.2,4,False,37
51.3,2,False,0
51.4,4,False,125
51.5,1,False,34
51.6,3,False,86064
51.7,5,False,35
51.8,2,False,0
51.9,4,False,3
52.0,1,True,34
52.1,3,True,86225
52.2,4,False,39
52.3,2,False,0
52.4,4,False,35
52.5,1,False,36
52.6,3,False,86146
52.7,4,False,37
52.8,2,False,0
52.9,4,False,125
52.10,2,False,0
52.11,4,False,3
52.12,0,False,0
52.13,0,False,0
53.0,1,True,40
53.1,3,True,86068
53.2,4,False,127
53.3,2,False,0
53.4,3,False,86069
53.5,4,False,126
53.6,2,False,0
53.7,4,False,3
53.8,0,False,0
53.9,0,False,0
54.0,1,True,72
54.1,3,True,86083
54.2,4,False,102
54.3,3,False,86084
54.4,4,False,103
54.5,2,False,0
54.6,4,False,3
54.7,0,False,0
54.8,0,False,0
54.9,0,False,0
55.0,1,True,70
55.1,3,True,86082
55.2,5,False,71
55.3,1,False,72
55.4,3,False,86083
55.5,4,False,102
55.6,3,False,86084
55.7,4,False,103
55.8,2,False,0
55.9,4,False,3
55.10,0,False,0
55.11,0,False,0
56.0,1,True,53
56.1,3,True,86073
56.2,4,False,108
56.3,2,False,0
56.4,3,False,86070
56.5,5,False,54
56.6,2,False,0
56.7,3,False,86071
56.8,5,False,56
56.9,2,False,0
56.10,3,False,86072
56.11,5,False,57
56.12,2,False,0
56.13,3,False,86074
56.14,5,False,59
56.15,2,False,0
56.16,4,False,3
56.17,0,False,0
56.18,0,False,0
57.0,1,True,64
57.1,3,True,86147
57.2,5,False,109
57.3,2,False,0
57.4,3,False,86077
57.5,4,False,65
57.6,2,False,0
57.7,3,False,86078
57.8,5,False,66
57.9,2,False,0
57.10,3,False,86079
57.11,5,False,67
57.12,2,False,0
57.13,3,False,86081
57.14,5,False,69
57.15,2,False,0
57.16,4,False,3
57.17,0,False,0
57.18,0,False,0
57.19,0,False,0
58.0,1,True,89
58.1,3,True,86152
58.2,5,False,110
58.3,2,False,0
58.4,5,False,90
58.5,2,False,0
58.6,3,False,86330
58.7,4,False,157
58.8,2,False,0
58.9,4,False,3
58.10,0,False,0
58.11,0,False,0
58.12,0,False,0
58.13,0,False,0
58.14,0,False,0
59.0,1,True,115
59.1,3,True,86153
59.2,4,False,111
59.3,2,False,0
59.4,4,False,3
59.5,0,False,0
59.6,0,False,0
60.0,1,True,115
60.1,3,True,86154
60.2,4,False,113
60.3,2,False,0
60.4,4,False,111
60.5,1,True,116
60.6,3,True,86155
60.7,5,False,114
60.8,2,False,0
60.9,4,False,3
61.0,1,True,116
61.1,3,True,86156
61.2,4,False,152
61.3,2,False,0
61.4,4,False,153
61.5,1,False,115
61.6,3,False,86154
61.7,4,False,111
61.8,2,False,0
61.9,4,False,113
61.10,2,False,0
61.11,4,False,3
61.12,0,False,0
62.0,1,True,117
62.1,3,True,86157
62.2,5,False,119
62.3,0,False,0
62.4,0,False,0
62.5,2,False,0
62.6,4,False,3
63.0,1,True,118
63.1,3,True,86158
63.2,4,False,120
63.3,0,False,0
63.4,1,False,117
63.5,3,False,86157
63.6,5,False,119
63.7,2,False,0
63.8,4,False,3
64.0,1,True,118
64.1,3,True,86159
64.2,4,False,120
64.3,2,False,0
64.4,4,True,121
64.5,0,False,0
64.6,0,False,0
64.7,1,True,117
64.8,3,True,86157
64.9,5,False,119
64.10,2,False,0
64.11,4,False,3
65.0,1,True,86
65.1,3,True,86151
65.2,5,False,123
65.3,0,False,0
65.4,2,False,0
65.5,3,False,86103
65.6,4,False,87
65.7,3,False,86104
65.8,4,False,88
65.9,2,False,0
65.10,4,False,3
66.0,1,True,64
66.1,3,True,86222
66.2,5,False,128
66.3,2,False,0
66.4,3,False,86077
66.5,4,False,65
66.6,2,False,0
66.7,3,False,86078
66.8,5,False,66
66.9,2,False,0
66.10,3,False,86079
66.11,5,False,67
66.12,2,False,0
66.13,3,False,86147
66.14,5,False,109
66.15,2,False,0
66.16,4,False,3
66.17,0,False,0
66.18,0,False,0
66.19,0,False,0
67.0,1,True,130
67.1,3,True,86223
67.2,5,False,129
67.3,1,False,64
67.4,3,False,86077
67.5,4,False,65
67.6,2,False,0
67.7,3,False,86078
67.8,5,False,66
67.9,2,False,0
67.10,3,False,86079
67.11,5,False,67
67.12,2,False,0
67.13,3,False,86147
67.14,5,False,109
67.15,2,False,0
67.16,3,False,86222
67.17,5,False,128
67.18,2,False,0
67.19,4,False,3
67.20,0,False,0
67.21,0,False,0
67.22,0,False,0
67.23,0,False,0
67.24,0,False,0
67.25,0,False,0
67.26,0,False,0
68.0,1,True,72
68.1,3,True,86220
68.2,4,False,131
68.3,3,False,86221
68.4,4,False,132
68.5,2,False,0
68.6,3,False,86218
68.7,4,False,93
68.8,2,False,0
68.9,3,False,86219
68.10,4,False,105
68.11,1,False,70
68.12,3,False,86082
68.13,5,False,71
68.14,2,False,0
68.15,4,False,3
68.16,0,False,0
68.17,0,False,0
68.18,0,False,0
68.19,0,False,0
69.0,1,True,133
69.1,3,True,86226
69.2,4,False,135
69.3,2,False,0
69.4,4,False,3
69.5,0,False,0
69.6,0,False,0
69.7,0,False,0
69.8,0,False,0
69.9,0,False,0
70.0,1,True,133
70.1,3,True,86227
70.2,4,False,136
70.3,2,False,0
70.4,3,False,86226
70.5,4,False,135
70.6,2,False,0
70.7,4,False,3
70.8,0,False,0
